"code_rome","code_compo_bloc","libelle_type_texte","position_phrase","libelle_texte"
"H2905","4","acces_metier","2","Il est également accessible sans diplôme ni expérience professionnelle."
"H2905","4","acces_metier","3","Des habilitations spécifiques (soudure, ...) peuvent être demandées."
"H2905","4","acces_metier","4","Un ou plusieurs Certificat(s) d''Aptitude à la Conduite En Sécurité -CACES- conditionné(s) par une aptitude médicale à renouveler périodiquement peu(ven)t être requis."
"H2906","3","definition","1","Surveille et alimente un équipement de production automatisée (machine, ligne, robot, automate) de fabrication mécanique ou d''assemblage d''éléments structurels, selon les règles de sécurité et les impératifs de production (délai, qualité)."
"H2906","4","acces_metier","1","Ce métier est accessible avec un diplôme de niveau CAP/BEP à Bac (Bac professionnel, Brevet Professionnel -BP-, ...) en mécanique, électrotechnique ou travail des métaux."
"H2906","4","acces_metier","2","Il est également accessible sans diplôme ni expérience professionnelle."
"H2906","4","acces_metier","3","Un ou plusieurs Certificat(s) d''Aptitude à la Conduite En Sécurité -CACES- conditionné(s) par une aptitude médicale à renouveler périodiquement peu(ven)t être requis"
"H2907","3","definition","1","Surveille et régule une ou plusieurs phases de production de métaux à chaud (agglomération, fusion, coulée, affinage, ...) en vue de l''obtention de métal en fusion, de pièces semi-finies (brames, lingots, ...) ou finies (pièces moulées, ...). Intervient selon les règles de sécurité, de sûreté, les normes environnementales et les impératifs de production (qualité, coûts, délais, ...)."
"H2907","3","definition","2","Contrôle l''état des équipements et effectue des opérations d''entretien et de maintenance sur les installations."
"H2907","3","definition","3","Peut piloter les installations à distance et réaliser des opérations de moulage en machine ou manuellement."
"H2907","3","definition","4","Peut procéder au lancement d''une nouvelle gamme de produits (test, réglage, ...)."
"H2907","3","definition","5","Peut analyser des données d''exploitation et effectuer des bilans de résultats (production, consommation d''énergie, ...)."
"H2907","4","acces_metier","1","Ce métier est accessible avec un diplôme de niveau CAP/BEP à Bac (Bac professionnel, ...) en fonderie, mécanique, productique, électrotechnique."
"H2907","4","acces_metier","2","Il est également accessible avec une expérience professionnelle en sidérurgie ou en métallurgie."
"H2907","4","acces_metier","3","Un diplôme de niveau Bac+2 (BTS, DUT) en fonderie, génie mécanique peut être requis selon la technicité des opérations, des équipements ou selon la fonction."
"H2907","4","acces_metier","4","Une bonne condition physique est requise (exposition à la chaleur, au bruit, ...)."
"H2907","4","acces_metier","5","Un ou plusieurs Certificat(s) d''Aptitude à la Conduite En Sécurité -CACES- conditionné(s) par une aptitude médicale à renouveler périodiquement peu(ven)t être requis."
"H2908","3","definition","1","Réalise des outillages non métalliques (modèles, matrice, moules, ...) destinés aux industries de moulage (fonderie, céramique, plasturgie, ...), selon les règles de sécurité et les impératifs de production (qualité, délais, ...)."
"H2908","3","definition","2","Peut créer des modèles originaux, réaliser des moules de série et effectuer des essais de moules."
"H2908","3","definition","3","Peut coordonner une équipe."
"H2908","4","acces_metier","1","Ce métier est accessible avec un diplôme de niveau CAP/BEP à Bac professionnel en modelage, mise en forme des matériaux (réalisation des outillages non métalliques), ... ou avec une expérience professionnelle dans ces secteurs ou dans un métier manuel (mécanique, menuiserie, ...)."
"H2908","4","acces_metier","2","Un BTS/DUT peut être demandé pour des activités de conception."
"H2908","4","acces_metier","3","Un ou plusieurs Certificat(s) d''Aptitude à la Conduite En Sécurité -CACES- conditionné(s) par une aptitude médicale à renouveler périodiquement peu(ven)t être requis."
"H2909","3","definition","1","Réalise des opérations de montage d''éléments, pièces, composants d''ensembles mécaniques au moyen d''outils et de machines, selon les règles de sécurité et les impératifs de production (délai, qualité)."
"H2909","4","acces_metier","1","Ce métier est accessible avec un CAP/BEP en mécanique ou travail des métaux."
"H2909","4","acces_metier","2","Il est également accessible sans diplôme ni expérience professionnelle."
"H2909","4","acces_metier","3","Un ou plusieurs Certificat(s) d''Aptitude à la Conduite En Sécurité -CACES- conditionné(s) par une aptitude médicale à renouveler périodiquement peu(ven)t être requis"
"H2910","3","definition","1","Réalise à l''unité ou en série des moules en sable destinés au moulage de métaux en fusion, selon les règles de sécurité et les impératifs de production (qualité, délais, ...)."
"H2910","3","definition","2","Peut réaliser des interventions simples de transformation de modèles."
"H2910","3","definition","3","Peut coordonner une équipe."
"H2910","4","acces_metier","1","Ce métier est accessible avec un diplôme de niveau CAP/BEP à Bac professionnel en fonderie."
"H2910","4","acces_metier","2","Il est également accessible avec une expérience professionnelle dans le même secteur sans diplôme particulier."
"H2910","4","acces_metier","3","Un BTS/DUT peut être demandé selon le niveau de technicité."
"H2910","4","acces_metier","4","Un ou plusieurs Certificat(s) d''Aptitude à la Conduite En Sécurité -CACES- conditionné(s) par une aptitude médicale à renouveler périodiquement peu(ven)t être requis."
"H2911","3","definition","1","Réalise les sous-ensembles ou structures de constructions métalliques à partir de poutres, poutrelles, éléments de liaison, selon les règles de sécurité et les impératifs de production (délai, qualité, ...)."
"H2911","3","definition","2","Peut effectuer sur site la mise en place et le montage final de structures réalisées."
"H2911","3","definition","3","Peut coordonner l''activité d''une équipe."
"H2911","4","acces_metier","1","Ce métier est accessible avec un diplôme de niveau CAP/BEP à Bac (Bac professionnel, technologique, ...) en métallerie, chaudronnerie, charpente métallique ou soudage."
"H2911","4","acces_metier","2","Il est également accessible avec une expérience professionnelle dans le secteur sans diplôme particulier."
"H2911","4","acces_metier","3","Des habilitations spécifiques (soudure, ...) peuvent être exigées."
"H2911","4","acces_metier","4","Un ou plusieurs Certificats d''Aptitude à la Conduite En Sécurité -CACES- conditionné(s) par une aptitude médicale à renouveler périodiquement peu(ven)t être requis."
"H2912","3","definition","1","Réalise les réglages des équipements de production, machines (conventionnelles, numériques, ...) jusqu''à l''obtention de formes, dimensions, tolérances, cadences définies à l''unité ou en série selon les règles de sécurité et les impératifs de production (délais, qualité, ...)."
"H2912","3","definition","2","Peut coordonner une équipe."
"H2912","4","acces_metier","1","Ce métier est accessible avec un diplôme de niveau CAP/BEP à Bac professionnel en mécanique, productique, électrotechnique, maintenance industrielle."
"H2912","4","acces_metier","2","Il est également accessible avec une expérience professionnelle en productique, conduite d''équipements de production."
"H2912","4","acces_metier","3","Un ou plusieurs Certificat(s) d''Aptitude à la Conduite En Sécurité -CACES- conditionné(s) par une aptitude médicale à renouveler périodiquement peu(ven)t être requis."
"H2913","3","definition","1","Réalise des assemblages d''ensembles et sous-ensembles mécano soudés, chaudronnés ou de tuyauterie par fusion et apport de métal en guidant l''outil à la main sur plaques, tubes, profilés."
"H2913","3","definition","2","Intervient selon les règles de sécurité et les impératifs de réalisation (délai, qualité, ...)."
"H2913","3","definition","3","Peut coordonner une équipe."
"H2913","4","acces_metier","1","Ce métier est accessible avec un diplôme de niveau CAP/BEP en soudage ou avec une expérience professionnelle dans le travail des métaux."
